id,expected_label,predicted_label,raw_score,final_score,decision_source,security_adjustments,content_signals,elapsed_ms,category,correct
external-v2-0212,phishing,phishing,0.9996623992919922,0.9997,hybrid_model_and_security_rules,[],[],133.99759999992966,other_phishing,True
external-v2-0213,phishing,phishing,0.9998414516448975,0.9998,hybrid_model_and_security_rules,[],[],134.00570000021617,other_phishing,True
external-v2-0214,phishing,phishing,0.9998180270195007,0.9998,hybrid_model_and_security_rules,[],[],127.57069999997839,other_phishing,True
external-v2-0215,phishing,phishing,0.9997699856758118,0.9998,hybrid_model_and_security_rules,[],[],126.70299999990675,other_phishing,True
external-v2-0216,phishing,phishing,0.9995538592338562,0.9996,hybrid_model_and_security_rules,[],[],133.56130000011035,other_phishing,True
external-v2-0217,phishing,phishing,0.9995273351669312,0.9995,hybrid_model_and_security_rules,[],[],128.52859999975408,other_phishing,True
external-v2-0218,phishing,phishing,0.9998213648796082,0.9998,hybrid_model_and_security_rules,[],[],132.18779999988328,other_phishing,True
external-v2-0219,phishing,phishing,0.9997488856315613,0.9997,hybrid_model_and_security_rules,[],[],128.10829999989437,other_phishing,True
external-v2-0220,phishing,phishing,0.9998031258583069,0.9998,hybrid_model_and_security_rules,[],[],133.91709999996237,other_phishing,True
external-v2-0221,phishing,phishing,0.9998272061347961,0.9998,hybrid_model_and_security_rules,[],[],131.3466999999946,other_phishing,True
external-v2-0222,phishing,phishing,0.9998557567596436,0.9999,hybrid_model_and_security_rules,[],[],134.3298000001596,other_phishing,True
external-v2-0223,phishing,phishing,0.9997442364692688,0.9997,hybrid_model_and_security_rules,[],[],127.27660000018659,other_phishing,True
external-v2-0224,phishing,phishing,0.9998069405555725,0.9998,hybrid_model_and_security_rules,[],[],131.50309999991805,other_phishing,True
external-v2-0225,phishing,phishing,0.999824583530426,0.9998,hybrid_model_and_security_rules,[],[],137.83310000007987,other_phishing,True
external-v2-0226,phishing,phishing,0.999724805355072,0.9997,hybrid_model_and_security_rules,[],[],144.491200000175,other_phishing,True
external-v2-0227,phishing,phishing,0.9981920123100281,0.9982,hybrid_model_and_security_rules,[],[],33.55809999993653,other_phishing,True
external-v2-0228,phishing,phishing,0.8958558440208435,0.8959,hybrid_model_and_security_rules,[],[],63.516100000015285,other_phishing,True
external-v2-0229,phishing,phishing,0.999813973903656,0.9998,hybrid_model_and_security_rules,[],[],129.7162999999273,other_phishing,True
external-v2-0230,phishing,phishing,0.9998045563697815,0.9998,hybrid_model_and_security_rules,[],[],128.1344000003628,other_phishing,True
external-v2-0231,phishing,phishing,0.9998582601547241,0.9999,hybrid_model_and_security_rules,[],[],134.43510000024617,other_phishing,True
external-v2-0232,phishing,phishing,0.9998817443847656,0.9999,hybrid_model_and_security_rules,[],[],136.43180000008215,other_phishing,True
external-v2-0233,phishing,phishing,0.9997193217277527,0.9997,hybrid_model_and_security_rules,[],[],138.00450000007913,other_phishing,True
external-v2-0234,phishing,phishing,0.9986416697502136,0.9986,hybrid_model_and_security_rules,[],[],115.3124000002208,other_phishing,True
external-v2-0235,phishing,phishing,0.9998003840446472,0.9998,hybrid_model_and_security_rules,[],[],158.24290000000474,other_phishing,True
external-v2-0236,phishing,phishing,0.9995778203010559,0.9996,hybrid_model_and_security_rules,[],[],131.34519999994154,other_phishing,True
external-v2-0237,phishing,phishing,0.9993245601654053,0.9993,hybrid_model_and_security_rules,[],[],114.78720000013709,other_phishing,True
external-v2-0238,phishing,phishing,0.9998637437820435,0.9999,hybrid_model_and_security_rules,[],[],124.18849999994563,other_phishing,True
external-v2-0239,phishing,phishing,0.897295355796814,0.8973,hybrid_model_and_security_rules,[],[],134.11470000028203,other_phishing,True
external-v2-0240,phishing,phishing,0.9994383454322815,0.9994,hybrid_model_and_security_rules,[],[],131.4329000001635,other_phishing,True
external-v2-0241,phishing,phishing,0.9998724460601807,0.9999,hybrid_model_and_security_rules,[],[],134.132099999988,other_phishing,True
external-v2-0242,phishing,phishing,0.9997069239616394,0.9997,hybrid_model_and_security_rules,[],[],120.23950000002515,other_phishing,True
external-v2-0243,phishing,phishing,0.9996693134307861,0.9997,hybrid_model_and_security_rules,[],[],56.53789999996661,other_phishing,True
external-v2-0244,phishing,phishing,0.9984301924705505,0.9984,hybrid_model_and_security_rules,[],[],127.87009999965449,other_phishing,True
external-v2-0245,phishing,phishing,0.9998657703399658,0.9999,hybrid_model_and_security_rules,[],[],123.63549999963652,other_phishing,True
external-v2-0246,phishing,phishing,0.9998480081558228,0.9998,hybrid_model_and_security_rules,[],[],127.97469999986788,other_phishing,True
external-v2-0247,phishing,phishing,0.9998629093170166,0.9999,hybrid_model_and_security_rules,[],[],126.4352000002873,other_phishing,True
external-v2-0248,phishing,phishing,0.9994907379150391,0.9995,hybrid_model_and_security_rules,[],[],132.06239999999525,other_phishing,True
external-v2-0249,phishing,phishing,0.999734103679657,0.9997,hybrid_model_and_security_rules,[],[],120.25600000015402,other_phishing,True
external-v2-0250,phishing,phishing,0.9998289346694946,0.9998,hybrid_model_and_security_rules,[],[],136.2527000001137,other_phishing,True
external-v2-0251,phishing,phishing,0.9965564012527466,0.9966,hybrid_model_and_security_rules,[],[],19.247700000050827,other_phishing,True
external-v2-0252,phishing,phishing,0.9998465776443481,0.9998,hybrid_model_and_security_rules,[],[],128.69409999984782,other_phishing,True
external-v2-0253,phishing,phishing,0.9997254014015198,0.9997,hybrid_model_and_security_rules,[],[],131.93550000005416,other_phishing,True
external-v2-0254,phishing,phishing,0.9998453855514526,0.9998,hybrid_model_and_security_rules,[],[],131.95150000001377,other_phishing,True
external-v2-0255,phishing,phishing,0.9982275366783142,0.9982,hybrid_model_and_security_rules,[],[],84.82980000007956,other_phishing,True
external-v2-0256,phishing,phishing,0.9996575117111206,0.9997,hybrid_model_and_security_rules,[],[],115.22110000032626,other_phishing,True
external-v2-0257,phishing,phishing,0.9998069405555725,0.9998,hybrid_model_and_security_rules,[],[],141.02049999974042,other_phishing,True
external-v2-0258,phishing,phishing,0.9962828755378723,0.9963,hybrid_model_and_security_rules,[],[],133.31160000007003,other_phishing,True
external-v2-0259,phishing,phishing,0.9986864924430847,0.9987,hybrid_model_and_security_rules,[],[],125.45819999968444,other_phishing,True
external-v2-0260,phishing,phishing,0.9998063445091248,0.9998,hybrid_model_and_security_rules,[],[],129.46130000000267,other_phishing,True
external-v2-0261,phishing,phishing,0.9998729228973389,0.9999,hybrid_model_and_security_rules,[],[],112.50470000004498,other_phishing,True
external-v2-0262,phishing,phishing,0.999826967716217,0.9998,hybrid_model_and_security_rules,[],[],124.24989999999525,other_phishing,True
external-v2-0263,phishing,phishing,0.9998562335968018,0.9999,hybrid_model_and_security_rules,[],[],141.8002999998862,other_phishing,True
external-v2-0264,phishing,phishing,0.9997426867485046,0.9997,hybrid_model_and_security_rules,[],[],135.46009999981834,other_phishing,True
external-v2-0265,phishing,phishing,0.9998247027397156,0.9998,hybrid_model_and_security_rules,[],[],140.0802999996813,other_phishing,True
external-v2-0266,phishing,phishing,0.9997912049293518,0.9998,hybrid_model_and_security_rules,[],[],142.55299999967974,other_phishing,True
external-v2-0267,phishing,phishing,0.9998414516448975,0.9998,hybrid_model_and_security_rules,[],[],138.93730000017968,other_phishing,True
external-v2-0268,phishing,phishing,0.9997836947441101,0.9998,hybrid_model_and_security_rules,[],[],139.18409999996584,other_phishing,True
external-v2-0269,phishing,phishing,0.9997420907020569,0.9997,hybrid_model_and_security_rules,[],[],136.61419999971258,other_phishing,True
external-v2-0270,phishing,phishing,0.9906161427497864,0.9906,hybrid_model_and_security_rules,[],[],141.67600000018865,other_phishing,True
external-v2-0271,phishing,phishing,0.9997974038124084,0.9998,hybrid_model_and_security_rules,[],[],134.9344000000201,other_phishing,True
external-v2-0272,phishing,phishing,0.9986445307731628,0.9986,hybrid_model_and_security_rules,[],[],125.32779999992272,other_phishing,True
external-v2-0273,phishing,phishing,0.9998682737350464,0.9999,hybrid_model_and_security_rules,[],[],127.40630000007513,other_phishing,True
external-v2-0274,phishing,phishing,0.9994774460792542,0.9995,hybrid_model_and_security_rules,[],[],128.58149999965462,other_phishing,True
external-v2-0275,phishing,phishing,0.9998151659965515,0.9998,hybrid_model_and_security_rules,[],[],131.68919999998252,other_phishing,True
external-v2-0276,legitimate,legitimate,0.0005447934963740408,0.0005,hybrid_model_and_security_rules,[],[],35.638899999867135,other_legitimate,True
external-v2-0277,legitimate,legitimate,0.0002654086274560541,0.0003,hybrid_model_and_security_rules,[],[],133.77949999994598,other_legitimate,True
external-v2-0278,legitimate,legitimate,0.0002367742854403332,0.0002,hybrid_model_and_security_rules,[],[],148.16160000009404,other_legitimate,True
external-v2-0279,legitimate,legitimate,0.0010941540822386742,0.0011,hybrid_model_and_security_rules,[],[],59.980800000175805,other_legitimate,True
external-v2-0280,legitimate,legitimate,0.0012037853011861444,0.0012,hybrid_model_and_security_rules,[],[],65.92369999998482,other_legitimate,True
external-v2-0281,legitimate,legitimate,0.00020044685516040772,0.0002,hybrid_model_and_security_rules,[],[],142.05009999977847,other_legitimate,True
external-v2-0282,legitimate,legitimate,0.008498399518430233,0.0085,hybrid_model_and_security_rules,[],[],144.50320000014472,other_legitimate,True
external-v2-0283,legitimate,legitimate,0.001021852600388229,0.001,hybrid_model_and_security_rules,[],[],92.09499999997206,other_legitimate,True
external-v2-0284,legitimate,legitimate,0.00026427689590491354,0.0003,hybrid_model_and_security_rules,[],[],129.64240000019345,other_legitimate,True
external-v2-0285,legitimate,legitimate,0.00031322173890657723,0.0003,hybrid_model_and_security_rules,[],[],140.95799999995506,other_legitimate,True
external-v2-0286,legitimate,legitimate,0.00024354984634555876,0.0002,hybrid_model_and_security_rules,[],[],108.96749999983513,other_legitimate,True
external-v2-0287,legitimate,legitimate,0.00027846390730701387,0.0003,hybrid_model_and_security_rules,[],[],156.3784999998461,other_legitimate,True
external-v2-0288,legitimate,legitimate,0.0002555050887167454,0.0003,hybrid_model_and_security_rules,[],[],126.03149999995367,other_legitimate,True
external-v2-0289,legitimate,legitimate,0.0003761308907996863,0.0004,hybrid_model_and_security_rules,[],[],124.09499999967011,other_legitimate,True
external-v2-0290,legitimate,legitimate,0.035785965621471405,0.0358,hybrid_model_and_security_rules,[],[],126.52159999970536,other_legitimate,True
external-v2-0291,legitimate,legitimate,0.0023767699021846056,0.0024,hybrid_model_and_security_rules,[],[],32.32780000007551,other_legitimate,True
external-v2-0292,legitimate,legitimate,0.0002680217148736119,0.0003,hybrid_model_and_security_rules,[],[],127.21240000018952,other_legitimate,True
external-v2-0293,legitimate,legitimate,0.0003580734191928059,0.0004,hybrid_model_and_security_rules,[],[],62.431500000002416,other_legitimate,True
external-v2-0294,legitimate,legitimate,0.0003905526828020811,0.0004,hybrid_model_and_security_rules,[],[],45.85619999988921,other_legitimate,True
external-v2-0295,legitimate,legitimate,0.0002705658262129873,0.0003,hybrid_model_and_security_rules,[],[],113.65990000012971,other_legitimate,True
external-v2-0296,legitimate,legitimate,0.00020565434533637017,0.0002,hybrid_model_and_security_rules,[],[],129.34110000014698,other_legitimate,True
external-v2-0297,legitimate,legitimate,0.0005744233494624496,0.0006,hybrid_model_and_security_rules,[],[],103.2497000001058,other_legitimate,True
external-v2-0298,legitimate,legitimate,0.0038530277088284492,0.0039,hybrid_model_and_security_rules,[],[],132.0875999999771,other_legitimate,True
external-v2-0299,legitimate,legitimate,0.00029031303711235523,0.0003,hybrid_model_and_security_rules,[],[],132.61569999986023,other_legitimate,True
external-v2-0300,legitimate,legitimate,0.0006367308087646961,0.0006,hybrid_model_and_security_rules,[],[],61.08150000000023,other_legitimate,True
external-v2-0301,legitimate,legitimate,0.001155167119577527,0.0012,hybrid_model_and_security_rules,[],[],58.168299999579176,other_legitimate,True
external-v2-0302,legitimate,legitimate,0.0004290898214094341,0.0004,hybrid_model_and_security_rules,[],[],67.97569999980624,other_legitimate,True
external-v2-0303,legitimate,legitimate,0.00030965873156674206,0.0003,hybrid_model_and_security_rules,[],[],84.92969999997513,other_legitimate,True
external-v2-0304,legitimate,legitimate,0.0003253570175729692,0.0003,hybrid_model_and_security_rules,[],[],137.40439999992304,other_legitimate,True
external-v2-0305,legitimate,legitimate,0.0019327529007568955,0.0019,hybrid_model_and_security_rules,[],[],59.76570000029824,other_legitimate,True
external-v2-0306,legitimate,legitimate,0.0011021295795217156,0.0011,hybrid_model_and_security_rules,[],[],57.9038999999284,other_legitimate,True
external-v2-0307,legitimate,legitimate,0.0004381140461191535,0.0004,hybrid_model_and_security_rules,[],[],150.31090000002223,other_legitimate,True
external-v2-0308,legitimate,legitimate,0.7928297519683838,0.7928,hybrid_model_and_security_rules,[],[],150.245399999676,other_legitimate,True
external-v2-0309,legitimate,legitimate,0.0013810442760586739,0.0014,hybrid_model_and_security_rules,[],[],45.658000000003085,other_legitimate,True
external-v2-0310,legitimate,legitimate,0.7037411332130432,0.7037,hybrid_model_and_security_rules,[],[],22.414299999582,other_legitimate,True
external-v2-0311,legitimate,legitimate,0.0018292294116690755,0.0018,hybrid_model_and_security_rules,[],[],49.050699999952485,other_legitimate,True
external-v2-0312,legitimate,legitimate,0.0002992104273289442,0.0003,hybrid_model_and_security_rules,[],[],151.98140000029525,other_legitimate,True
external-v2-0313,legitimate,legitimate,0.0006220295326784253,0.0006,hybrid_model_and_security_rules,[],[],146.58490000010715,other_legitimate,True
external-v2-0314,legitimate,legitimate,0.0010045785456895828,0.001,hybrid_model_and_security_rules,[],[],42.00679999985368,other_legitimate,True
external-v2-0315,legitimate,legitimate,0.013831422664225101,0.0138,hybrid_model_and_security_rules,[],[],136.2088999999287,other_legitimate,True
external-v2-0316,legitimate,legitimate,0.0004102788807358593,0.0004,hybrid_model_and_security_rules,[],[],132.8096000002006,other_legitimate,True
external-v2-0317,legitimate,legitimate,0.00021490412473212928,0.0002,hybrid_model_and_security_rules,[],[],127.7724000001399,other_legitimate,True
external-v2-0318,legitimate,legitimate,0.0009143326315097511,0.0009,hybrid_model_and_security_rules,[],[],31.639000000268425,other_legitimate,True
external-v2-0319,legitimate,legitimate,0.0005693464772775769,0.0006,hybrid_model_and_security_rules,[],[],108.41949999985445,other_legitimate,True
external-v2-0320,legitimate,legitimate,0.0006545512587763369,0.0007,hybrid_model_and_security_rules,[],[],57.26060000006328,other_legitimate,True
external-v2-0321,legitimate,legitimate,0.002162591554224491,0.0022,hybrid_model_and_security_rules,[],[],133.42019999981858,other_legitimate,True
external-v2-0322,legitimate,legitimate,0.0002983598387800157,0.0003,hybrid_model_and_security_rules,[],[],134.2426000001069,other_legitimate,True
external-v2-0323,legitimate,legitimate,0.00023887376300990582,0.0002,hybrid_model_and_security_rules,[],[],135.7017000000269,other_legitimate,True
external-v2-0324,legitimate,legitimate,0.0003184588858857751,0.0003,hybrid_model_and_security_rules,[],[],54.776700000275014,other_legitimate,True
external-v2-0325,legitimate,legitimate,0.010513191111385822,0.0105,hybrid_model_and_security_rules,[],[],89.6560999999565,other_legitimate,True
external-v2-0326,legitimate,legitimate,0.0998869240283966,0.0999,hybrid_model_and_security_rules,[],[],64.92170000001352,other_legitimate,True
external-v2-0327,legitimate,legitimate,0.003494307631626725,0.0035,hybrid_model_and_security_rules,[],[],54.02460000004794,other_legitimate,True
external-v2-0328,legitimate,legitimate,0.0005946122691966593,0.0006,hybrid_model_and_security_rules,[],[],106.49169999987862,other_legitimate,True
external-v2-0329,legitimate,legitimate,0.002476269379258156,0.0025,hybrid_model_and_security_rules,[],[],51.67480000000069,other_legitimate,True
external-v2-0330,legitimate,legitimate,0.0001832713169278577,0.0002,hybrid_model_and_security_rules,[],[],100.25640000003477,other_legitimate,True
external-v2-0331,legitimate,legitimate,0.00035308717633597553,0.0004,hybrid_model_and_security_rules,[],[],143.4097000001202,other_legitimate,True
external-v2-0332,legitimate,legitimate,0.0003000491124112159,0.0003,hybrid_model_and_security_rules,[],[],134.05599999987317,other_legitimate,True
external-v2-0333,legitimate,legitimate,0.00027989884256385267,0.0003,hybrid_model_and_security_rules,[],[],66.83809999958612,other_legitimate,True
external-v2-0334,legitimate,legitimate,0.00047796248691156507,0.0005,hybrid_model_and_security_rules,[],[],66.11460000021907,other_legitimate,True
external-v2-0335,legitimate,legitimate,0.00034974003210663795,0.0003,hybrid_model_and_security_rules,[],[],135.33189999998285,other_legitimate,True
external-v2-0336,legitimate,legitimate,0.0006962588522583246,0.0007,hybrid_model_and_security_rules,[],[],129.5772999997098,other_legitimate,True
external-v2-0337,legitimate,legitimate,0.0025815595872700214,0.0026,hybrid_model_and_security_rules,[],[],128.37319999971442,other_legitimate,True
external-v2-0338,legitimate,legitimate,0.0073724002577364445,0.0074,hybrid_model_and_security_rules,[],[],144.54099999966274,other_legitimate,True
external-v2-0339,legitimate,legitimate,0.021026747301220894,0.021,hybrid_model_and_security_rules,[],[],134.43009999991773,other_legitimate,True
external-v2-0340,legitimate,legitimate,0.0003571199194993824,0.0004,hybrid_model_and_security_rules,[],[],58.044299999892246,other_legitimate,True
external-v2-0341,legitimate,legitimate,0.0006804029108025134,0.0007,hybrid_model_and_security_rules,[],[],33.43009999980495,other_legitimate,True
external-v2-0342,legitimate,legitimate,0.0042727296240627766,0.0043,hybrid_model_and_security_rules,[],[],127.52270000009958,other_legitimate,True
external-v2-0343,legitimate,legitimate,0.00031695200596004725,0.0003,hybrid_model_and_security_rules,[],[],85.997000000134,other_legitimate,True
external-v2-0344,legitimate,legitimate,0.0010301778092980385,0.001,hybrid_model_and_security_rules,[],[],117.81889999974737,other_legitimate,True
external-v2-0345,legitimate,legitimate,0.0011791858123615384,0.0012,hybrid_model_and_security_rules,[],[],96.26709999974992,other_legitimate,True
external-v2-0346,legitimate,legitimate,0.00043391596409492195,0.0004,hybrid_model_and_security_rules,[],[],138.63010000022769,other_legitimate,True
external-v2-0347,legitimate,legitimate,0.0008626163471490145,0.0009,hybrid_model_and_security_rules,[],[],72.35539999965113,other_legitimate,True
external-v2-0348,legitimate,legitimate,0.0003525037900544703,0.0004,hybrid_model_and_security_rules,[],[],131.1848000000282,other_legitimate,True
external-v2-0349,legitimate,legitimate,0.0019426062935963273,0.0019,hybrid_model_and_security_rules,[],[],48.647600000094826,other_legitimate,True
external-v2-0350,legitimate,legitimate,0.0002594220277387649,0.0003,hybrid_model_and_security_rules,[],[],74.59640000024592,other_legitimate,True
external-v2-0351,legitimate,legitimate,0.0004401090263854712,0.0004,hybrid_model_and_security_rules,[],[],131.30720000026486,other_legitimate,True
external-v2-0352,legitimate,legitimate,0.0004525778931565583,0.0005,hybrid_model_and_security_rules,[],[],59.53490000001693,other_legitimate,True
external-v2-0353,legitimate,legitimate,0.0005770287825725973,0.0006,hybrid_model_and_security_rules,[],[],134.72040000033303,other_legitimate,True
external-v2-0354,legitimate,legitimate,0.12195762246847153,0.122,hybrid_model_and_security_rules,[],[],58.73680000013337,other_legitimate,True
external-v2-0355,legitimate,legitimate,0.00042684274376370013,0.0004,hybrid_model_and_security_rules,[],[],138.53419999986727,other_legitimate,True
external-v2-0356,legitimate,legitimate,0.0006775634828954935,0.0007,hybrid_model_and_security_rules,[],[],138.37560000001758,other_legitimate,True
external-v2-0357,legitimate,legitimate,0.00038249423960223794,0.0004,hybrid_model_and_security_rules,[],[],140.00549999991563,other_legitimate,True
external-v2-0358,legitimate,legitimate,0.00023699742450844496,0.0002,hybrid_model_and_security_rules,[],[],78.42699999991964,other_legitimate,True
external-v2-0359,legitimate,legitimate,0.046165186911821365,0.0462,hybrid_model_and_security_rules,[],[],137.2865000003003,other_legitimate,True
external-v2-0360,legitimate,legitimate,0.00017738822498358786,0.0002,hybrid_model_and_security_rules,[],[],101.76599999977043,other_legitimate,True
external-v2-0361,legitimate,legitimate,0.0014430274022743106,0.0014,hybrid_model_and_security_rules,[],[],70.65770000008342,other_legitimate,True
external-v2-0362,legitimate,legitimate,0.0004492781881708652,0.0004,hybrid_model_and_security_rules,[],[],136.3096999998561,other_legitimate,True
external-v2-0363,legitimate,legitimate,0.00047933607129380107,0.0005,hybrid_model_and_security_rules,[],[],142.73920000005091,other_legitimate,True
external-v2-0364,legitimate,legitimate,0.003659700509160757,0.0037,hybrid_model_and_security_rules,[],[],50.358500000129425,other_legitimate,True
external-v2-0365,legitimate,legitimate,0.00025466285296715796,0.0003,hybrid_model_and_security_rules,[],[],55.805099999815866,other_legitimate,True
external-v2-0366,legitimate,legitimate,0.0006682624225504696,0.0007,hybrid_model_and_security_rules,[],[],135.01459999997678,other_legitimate,True
external-v2-0367,legitimate,legitimate,0.00022862500918563455,0.0002,hybrid_model_and_security_rules,[],[],83.3146999998462,other_legitimate,True
external-v2-0368,legitimate,legitimate,0.00018111406825482845,0.0002,hybrid_model_and_security_rules,[],[],144.07970000002024,other_legitimate,True
external-v2-0369,legitimate,legitimate,0.0003353277570568025,0.0003,hybrid_model_and_security_rules,[],[],128.50780000007944,other_legitimate,True
external-v2-0370,legitimate,legitimate,0.00022378560970537364,0.0002,hybrid_model_and_security_rules,[],[],156.1333999998169,other_legitimate,True
external-v2-0371,legitimate,legitimate,0.004278966225683689,0.0043,hybrid_model_and_security_rules,[],[],142.65199999999822,other_legitimate,True
external-v2-0372,legitimate,legitimate,0.0003158392501063645,0.0003,hybrid_model_and_security_rules,[],[],141.5277999999489,other_legitimate,True
external-v2-0373,legitimate,legitimate,0.00035430912976153195,0.0004,hybrid_model_and_security_rules,[],[],79.27560000007361,other_legitimate,True
external-v2-0374,legitimate,legitimate,0.0004067739355377853,0.0004,hybrid_model_and_security_rules,[],[],120.97480000011274,other_legitimate,True
external-v2-0375,legitimate,legitimate,0.00031223605037666857,0.0003,hybrid_model_and_security_rules,[],[],122.84610000006069,other_legitimate,True
external-v2-0376,legitimate,legitimate,0.0017218663124367595,0.0017,hybrid_model,[],[],61.54209999976956,other_legitimate,True
external-v2-0377,legitimate,legitimate,0.001357885543256998,0.0014,hybrid_model,[],[],133.87680000005275,other_legitimate,True
external-v2-0378,legitimate,legitimate,0.0008997716940939426,0.0009,hybrid_model,[],[],110.09299999977884,other_legitimate,True
external-v2-0379,legitimate,legitimate,0.0006419050041586161,0.0006,hybrid_model,[],[],130.56039999992208,other_legitimate,True
external-v2-0380,legitimate,legitimate,0.0014491340843960643,0.0014,hybrid_model,[],[],121.0163000000648,other_legitimate,True
external-v2-0381,legitimate,legitimate,0.00033464431180618703,0.0003,hybrid_model,[],[],126.80670000008831,other_legitimate,True
external-v2-0382,legitimate,legitimate,0.0006086603971198201,0.0006,hybrid_model,[],[],131.57540000020163,other_legitimate,True
external-v2-0383,legitimate,legitimate,0.0005071183550171554,0.0005,hybrid_model,[],[],136.4944000001742,other_legitimate,True
external-v2-0384,legitimate,legitimate,0.0002886303991544992,0.0003,hybrid_model,[],[],137.26880000012898,other_legitimate,True
external-v2-0385,legitimate,legitimate,0.0003050460363738239,0.0003,hybrid_model,[],[],129.87100000009377,other_legitimate,True
external-v2-0386,legitimate,legitimate,0.0005029169260524213,0.0005,hybrid_model,[],[],132.58799999994153,other_legitimate,True
external-v2-0387,legitimate,legitimate,0.055691201239824295,0.0557,hybrid_model,[],[],129.5455999998012,other_legitimate,True
external-v2-0388,legitimate,legitimate,0.0005322135984897614,0.0005,hybrid_model,[],[],137.11819999980435,other_legitimate,True
external-v2-0389,legitimate,legitimate,0.0003090897516813129,0.0003,hybrid_model,[],[],58.69480000001204,other_legitimate,True
external-v2-0390,legitimate,legitimate,0.037406500428915024,0.0374,hybrid_model,[],[],143.27170000024125,other_legitimate,True
external-v2-0391,legitimate,legitimate,0.0005026547587476671,0.0005,hybrid_model,[],[],69.45310000037352,other_legitimate,True
external-v2-0392,legitimate,legitimate,0.07059695571660995,0.0706,hybrid_model,[],[],128.7027000003036,other_legitimate,True
external-v2-0393,legitimate,legitimate,0.0008493151981383562,0.0008,hybrid_model,[],[],131.61189999982525,other_legitimate,True
external-v2-0394,legitimate,legitimate,0.0007550205918960273,0.0008,hybrid_model,[],[],129.48649999998452,other_legitimate,True
external-v2-0395,legitimate,legitimate,0.0006787837482988834,0.0007,hybrid_model,[],[],135.6394999997974,other_legitimate,True
external-v2-0396,legitimate,legitimate,0.00018836806702893227,0.0002,hybrid_model,[],[],136.11459999992803,other_legitimate,True
external-v2-0397,legitimate,legitimate,0.0003047347126994282,0.0003,hybrid_model,[],[],77.76399999966088,other_legitimate,True
external-v2-0398,legitimate,legitimate,0.0005747689283452928,0.0006,hybrid_model,[],[],81.3772000001336,other_legitimate,True
external-v2-0399,legitimate,legitimate,0.00021217545145191252,0.0002,hybrid_model,[],[],83.14200000040728,other_legitimate,True
external-v2-0400,legitimate,legitimate,0.010232966393232346,0.0102,hybrid_model,[],[],40.932499999598804,other_legitimate,True
external-v2-0401,legitimate,legitimate,0.0008780156495049596,0.0009,hybrid_model,[],[],132.83469999987574,other_legitimate,True
external-v2-0402,legitimate,legitimate,0.006325995549559593,0.0063,hybrid_model,[],[],139.8866999998063,other_legitimate,True
external-v2-0403,legitimate,legitimate,0.0006065848283469677,0.0006,hybrid_model,[],[],145.81020000014178,other_legitimate,True
external-v2-0404,legitimate,legitimate,0.003970426972955465,0.004,hybrid_model,[],[],44.74359999994704,other_legitimate,True
external-v2-0405,legitimate,legitimate,0.0006025705952197313,0.0006,hybrid_model,[],[],131.43739999986792,other_legitimate,True
external-v2-0406,legitimate,legitimate,0.0074712298810482025,0.0075,hybrid_model,[],[],135.36979999980758,other_legitimate,True
external-v2-0407,legitimate,legitimate,0.24717868864536285,0.2472,hybrid_model,[],[],29.52080000022761,other_legitimate,True
external-v2-0408,legitimate,legitimate,0.0012307591969147325,0.0012,hybrid_model,[],[],133.29700000031153,other_legitimate,True
external-v2-0409,legitimate,legitimate,0.0004901714855805039,0.0005,hybrid_model,[],[],127.64500000002954,other_legitimate,True
external-v2-0410,legitimate,legitimate,0.0024357822258025408,0.0024,hybrid_model,[],[],142.4127000000226,other_legitimate,True
external-v2-0411,legitimate,legitimate,0.0005702722119167447,0.0006,hybrid_model,[],[],66.66660000018965,other_legitimate,True
external-v2-0412,legitimate,legitimate,0.012667132541537285,0.0127,hybrid_model,[],[],131.4540999997007,other_legitimate,True
external-v2-0413,legitimate,legitimate,0.00048415909986943007,0.0005,hybrid_model,[],[],127.04150000035952,other_legitimate,True
external-v2-0414,legitimate,legitimate,0.7466447353363037,0.7466,hybrid_model,[],[],133.14630000013494,other_legitimate,True
external-v2-0415,legitimate,legitimate,0.0037830595392733812,0.0038,hybrid_model,[],[],142.35880000023826,other_legitimate,True
external-v2-0416,legitimate,legitimate,0.031952179968357086,0.032,hybrid_model,[],[],131.51279999965482,other_legitimate,True
external-v2-0417,legitimate,legitimate,0.0003791643539443612,0.0004,hybrid_model,[],[],97.63730000031501,other_legitimate,True
external-v2-0418,legitimate,legitimate,0.0010424534557387233,0.001,hybrid_model,[],[],132.01379999964047,other_legitimate,True
external-v2-0419,legitimate,legitimate,0.0026208849158138037,0.0026,hybrid_model,[],[],137.61040000008506,other_legitimate,True
external-v2-0420,legitimate,legitimate,0.0004339575534686446,0.0004,hybrid_model,[],[],97.9087000000618,other_legitimate,True
external-v2-0421,legitimate,legitimate,0.00037871734821237624,0.0004,hybrid_model,[],[],139.30640000035055,other_legitimate,True
external-v2-0422,legitimate,legitimate,0.0008726156665943563,0.0009,hybrid_model,[],[],28.19439999984752,other_legitimate,True
external-v2-0423,legitimate,legitimate,0.002844990696758032,0.0028,hybrid_model,[],[],49.87970000001951,other_legitimate,True
external-v2-0424,legitimate,legitimate,0.0010857891757041216,0.0011,hybrid_model,[],[],133.1396999999015,other_legitimate,True
external-v2-0425,legitimate,legitimate,0.0006002642912790179,0.0006,hybrid_model,[],[],111.59780000025421,other_legitimate,True
